tumor_wgs_aliquot_id	n_sites	n_mut_sites	f_mut_sites
d25a4c65-9cb4-4611-909e-e68f93408d84	1039207	1036	0.000996913993074
d2620dab-4319-499a-b8f1-9575aaf8f4f3	780697	185	0.000236967735242
d277e679-9fdd-44cd-9f2c-f9927e44d721	1131194	22	1.94484765655e-05
d2ab2555-7288-47a4-a80c-bf62d65b67b8	1142512	433	0.000378989454815
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	1082508	165	0.000152423815806
d2b7bb0a-c622-11e3-bf01-24c6515278c0	792763	618	0.000779552022483
d2e4dc23-992d-4e44-add4-2972718083cb	991840	10064	0.0101467978706
d31cce9d-1b38-44fd-9378-0d128e12a011	895126	941	0.00105124865103
d32f41fb-0744-4a62-81f6-0260c4920049	682160	10	1.46593174622e-05
d333b55b-8bac-4a99-9d23-3cc0c25057bf	1211513	2574	0.00212461607923
d3709eea-ca2a-49ac-b79c-871a5473d450	928704	2984	0.00321307973262
d392ded3-afc8-4c79-b278-40245f18f2f8	1066606	152	0.000142508105148
d3ad5b5a-c622-11e3-bf01-24c6515278c0	756255	12	1.58676636849e-05
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	561595	1740	0.00309831818303
d3b72600-a888-4ef6-ac5d-661c105405dd	842994	1261	0.00149585880801
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	1030570	9541	0.00925798344605
d3daf373-1485-455e-a0a1-8e33d215d623	778466	815	0.0010469307587
d404ac28-da11-4746-9c3b-cf0b1888f67b	805292	97	0.000120453202068
d414e076-dcb6-4edf-adef-0abdc57354ea	687442	290	0.000421853770936
d429c27a-5963-42fe-b3a0-7252c20669d8	519468	35	6.73766237766e-05
d432e99a-67fb-4609-b90f-99438eee7cae	435245	1082	0.0024859561856
d452293a-6148-4fcf-9fbc-446815016751	439991	3967	0.009016093511
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	1018299	2251	0.0022105491609
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	989324	95	9.60251646579e-05
d4b80307-abbd-48bb-b52c-6dcd409699a2	722969	34	4.7028295819e-05
d4bf6034-aeae-48a6-907b-10e2cc904015	1055831	12059	0.0114213354221
d4c6061b-5019-4564-806d-4e75910a4690	929646	73	7.85245136321e-05
d4c9e5c6-c622-11e3-bf01-24c6515278c0	989344	5042	0.00509630623929
d4cf11be-3bd7-403b-9722-91d8e8761e4d	1031019	2950	0.00286124697993
d4ea36e2-1323-4441-8c63-40ce269608f4	724170	6	8.28534736319e-06
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	605207	148	0.0002445444286
d515c7d2-2314-46bf-9736-ff3f3d2ab599	926371	451	0.000486845982873
d5372745-95cf-4572-a6e7-e7f5b796911a	1031551	4025	0.00390189142369
d53c2680-89ac-4f87-a7ba-f4c669546b76	748194	2943	0.00393347180009
d5423a93-0a72-43cf-a7ae-9011f47553c7	630323	214	0.000339508474227
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	735253	6	8.16045633272e-06
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	1171326	3493	0.00298209038304
d5796835-d6cd-427e-a398-5fbef88b0648	996103	58	5.82269102693e-05
d5c87d16-172f-4790-8867-949dcaa534d4	1036815	801	0.000772558267386
d5f92ce6-796f-480d-bf98-e1080a279207	706814	194	0.000274471077257
d609ce92-9edd-4286-bd5f-b93304cae9a2	744370	235	0.000315703212112
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	658242	196	0.000297762828868
d60f880a-c622-11e3-bf01-24c6515278c0	838125	2469	0.00294586129754
d648c804-4eaf-4252-8b6f-13378158a07d	793459	1610	0.00202909034997
d6738c83-7b52-4224-846a-67bd085aaab8	998237	102	0.000102180143593
d67cad13-e849-48b0-926c-10b6046ba0b9	1076806	11944	0.0110920630086
d692ecd0-2433-426b-9af2-a30c44a80f7c	722176	176	0.000243707904998
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	775488	23	2.96587439135e-05
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	794510	10	1.25863739915e-05
d6faafa5-7279-4dc3-be71-45af5c855b34	409867	5346	0.0130432554951
d707940e-0f9d-4da3-9380-90a422e44efd	884212	3841	0.00434398085527
d709d214-02ee-46c1-a73a-e7074cb2623e	1093164	419	0.00038329107069
d72a7338-c144-4c62-a70e-2177a3b4b77e	637893	3120	0.00489110242627
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	695494	46	6.61400385913e-05
d74be531-b0fd-42c3-954e-4a4f7eef922a	776955	8	1.02966066246e-05
d7578910-c622-11e3-bf01-24c6515278c0	776197	27	3.4784983709e-05
d7f1db09-8ba0-4b76-bcd2-01c14165f0d5	952649	12	1.25964547278e-05
d7f8e1f3-a9a7-4929-92df-1283bac815d2	579381	243	0.000419413132291
d8415cf6-8e4d-4c54-811e-199da14237f1	1005569	4591	0.00456557431663
d876d576-c622-11e3-bf01-24c6515278c0	788657	14	1.7751696872e-05
d88296ac-bb0d-47ab-9051-6c358f0af780	534340	5	9.35733802448e-06
d884d070-6077-4155-9978-76aca7ba1e76	563094	7	1.24313169737e-05
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	850651	26	3.05648262331e-05
d8c2b4b2-e12b-43d2-bafc-87b29f027797	1068799	23561	0.0220443694277
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	971794	719	0.000739868737613
d8d5585d-32cd-4ac4-b410-a4122a17a558	459305	489	0.00106465202861
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	1193212	111	9.30262183082e-05
d8e2af63-afe0-4f15-88b4-78118cf68160	1151168	1213	0.0010537124034
d8f0becd-fda8-41f4-a424-e082f9eae22c	971202	482	0.000496292223451
d8fbb398-d1da-4444-984a-22c8523625da	966015	650	0.000672867398539
d91e1a92-837d-44d6-92d8-419f435effe0	656049	1	1.52427638789e-06
d91f487e-0895-44ef-aeb1-a62bd576f8b0	1058713	724	0.000683849164032
d926a39f-d057-4e78-8907-b74f52157d99	938541	11	1.1720319091e-05
d9338d73-1d5e-4808-91f2-b5a09f7342de	727615	64	8.79586044818e-05
d9690a27-bb02-498e-b15c-ee76e31d16ee	513287	1224	0.00238463082057
d991f23a-dc1b-427a-b798-bd4187d3aa02	695804	9	1.29346770067e-05
d9c5493e-f969-4c04-a646-9a3134011021	741827	48	6.47051131868e-05
d9cd7f95-07d3-4b87-be83-87340b08d249	891503	1245	0.00139651801508
d9e66fc5-9018-4568-b388-c5eb756f7823	1061341	14100	0.0132850799131
da10f77f-4414-4125-b359-de596421cca6	1049393	101	9.62461156116e-05
da1ed4b9-f428-48aa-834d-1d9673999044	1108623	4873	0.0043955429393
da43386c-47f8-4e03-b6ca-8b94e13792e7	1276594	2345	0.00183691917712
da5b9926-c622-11e3-bf01-24c6515278c0	820899	1112	0.00135461244319
da910f22-126e-41dc-be6b-47c8f69ad106	977440	11103	0.0113592650188
dabb5a94-9706-4429-8db0-c328e2004340	972612	2744	0.00282126891299
dabdd983-a819-410e-bfb8-5c66a66cf5ab	647738	5	7.71917040532e-06
dac3b2c3-fbf4-4602-94d9-b5051d454a3b	497784	8	1.60712276811e-05
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	720710	9	1.24876857543e-05
db198301-6c69-4d56-88d1-c650406423dd	1294158	2073	0.0016018136889
db2a1df8-487d-4dad-a347-5c5ed539d5ad	1097870	1125	0.00102471148679
db37739d-af50-4e63-9147-1a7d25630ac6	1093726	2	1.82861155353e-06
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	777701	18	2.3145141899e-05
db45d81f-695c-4f99-beea-6dbec1ff47fc	947957	226	0.000238407438312
db4d1d04-1189-4c0e-99a7-904667af07b5	1128665	15	1.3290037345e-05
db650eff-4e2c-4ce3-9124-7697b6e03359	855284	41	4.79372933435e-05
db98d6d5-94a5-4559-8f29-49eb74f83ce3	692864	14	2.02059855902e-05
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	821270	9	1.09586372326e-05
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	840959	13	1.54585419741e-05
dbae3c4e-6d66-483a-a611-7285067bf85c	890814	27	3.0309357509e-05
dbbd54db-4470-4df6-b5be-3e175c7133b0	858578	3045	0.00354656187324
dbd834cb-b14f-4380-9741-f96551268447	593460	2	3.37006706433e-06
dbfa4e8a-c622-11e3-bf01-24c6515278c0	793649	119	0.000149940338865
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	1050679	841	0.00080043476647
dc0e4e36-bdae-409b-be53-28846728d145	282188	13	4.60685783945e-05
dc107863-2c7d-4b19-8afb-666c7798f0da	647111	125806	0.194411777887
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	882228	16517	0.0187219176902
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	636703	184	0.000288988743574
dc505248-ed04-4f77-a7c6-3fefbc5df27b	870998	17	1.95178404543e-05
dc537fcf-d910-4c4b-8af9-e7da429f2633	1082443	2585	0.00238811651052
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	867049	11110	0.01281357801
dc7faf84-4438-447b-abcf-a3af87043654	753506	4908	0.00651355131877
dc85552c-2488-48d9-9da1-67a380945b85	1165204	365	0.000313249868693
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	1083903	63	5.81232822494e-05
dcc938da-3e45-4c2f-ae0f-47817be04518	1071842	30	2.79891999007e-05
dccddb92-bb26-4dc9-a935-2320d089a54a	962749	171	0.000177616388072
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	874778	5193	0.00593636328303
dcf45005-7e6d-4c26-9994-f973da7e814f	902810	1403	0.00155403684053
dcf98acc-736b-4af6-bdca-a320a413165a	792228	75	9.46697162938e-05
dd09c7aa-744a-413d-839f-e75e1825f9f9	508203	271	0.00053325147628
dd2e7b3c-c622-11e3-bf01-24c6515278c0	863841	24	2.77828906014e-05
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	1079071	1103	0.00102217555657
dd5ed858-0623-4387-b1bf-109175c32ef4	680618	11	1.61617823801e-05
dd67dec6-35dd-4efe-b913-ed4884855365	953670	70	7.34006522172e-05
dd7d623b-b9af-4147-9aa6-e09793691f10	911946	36	3.94760216065e-05
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	656228	208	0.00031696300676
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	737209	50	6.78233716626e-05
ddb6c68e-0c90-4bde-a011-523600ce8b29	591338	10	1.69108022823e-05
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	783475	36	4.59491368582e-05
ddc7377d-82c3-480a-be3c-3d1da52c77d4	970799	177	0.000182324044421
dddea2e4-b8c3-4157-9d92-6de472e8375a	986762	12	1.21609871479e-05
de48affa-f74a-4cc6-90ae-35a2d49e2a98	794288	20	2.51797836553e-05
de4c3f91-d164-47df-9971-feba840d247c	544112	24	4.41085658835e-05
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	485473	5059	0.0104207649035
de4f520c-c622-11e3-bf01-24c6515278c0	746271	1300	0.00174199453014
de4faf55-1bcf-427f-b019-829bb4b64ff1	1032480	3	2.90562529056e-06
de55876b-5d7d-46e7-bf3e-35db7a155300	601908	91	0.000151185895519
de581588-be15-4bf4-95d1-aa5478b53ab6	996132	1472	0.00147771580473
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	461576	252	0.000545955595612
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	997239	5465	0.0054801306407
de92d076-24b7-46eb-8df6-56094d264f3b	821075	99	0.000120573638218
de999a11-7a73-4907-957d-e11e0d265171	1256289	27	2.14918701031e-05
de99a4de-e916-4572-ac9e-73e341827229	890074	60	6.74101254502e-05
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	968188	77	7.95300086347e-05
deb9fbb6-656b-41ce-8299-554efc2379bd	1269724	22190	0.0174762389307
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	966584	872	0.000902146114564
decfb419-63b3-47b0-9dfc-baae180566a0	1064404	35	3.28822514759e-05
ded2689b-8e37-480c-b37c-acc538e54ddf	1214408	1917	0.00157854691339
ded8b673-53df-4038-a375-7cd0fd2a1b9f	978417	1171	0.00119683120796
def5526a-774a-4704-bb24-10c4e713649a	596634	9	1.50846247448e-05
df291849-4c35-44e1-b013-8f6b7ee36113	914786	7737	0.00845771579364
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	859090	4185	0.00487143372638
df4366c4-170f-4233-b577-a8ea277b069c	816443	1015	0.00124319762678
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c	590912	1	1.69229936099e-06
df814571-57f1-4e55-bc1a-c892c568c4ba	687659	27	3.92636466621e-05
df8a913c-5160-4fc5-950d-7c890e24e820	649044	1024	0.00157770505544
df9f8c80-c622-11e3-bf01-24c6515278c0	987589	9	9.11310271783e-06
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	842690	271	0.000321589196502
dfde4013-9062-42f5-a42b-626ef8334a41	1021714	73	7.14485658413e-05
e04bcdff-3206-4c25-bae9-09f0222b074a	1040936	387	0.000371780781912
e053d377-e4f2-4aee-af7d-e61605e0f4f5	952189	14	1.47029633823e-05
e07991a4-0901-4ed1-8704-aa376565d862	958856	405	0.000422378334182
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	1099022	783	0.000712451616073
e0aa815f-668a-4de9-bb32-3f215bb7f843	1159127	838	0.000722957881233
e1217ebe-1826-41a9-b6c4-702100a66f5e	992728	33	3.32417338888e-05
e127e9e4-c622-11e3-bf01-24c6515278c0	733696	27	3.67999825541e-05
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	819586	61	7.44278208754e-05
e1df938f-1f23-4291-98ef-13db6debb796	1183427	8407	0.00710394473001
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a	504445	879	0.00174250909415
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	889360	9	1.01196365926e-05
e23462f2-cb86-4a3e-8521-221f4bec247c	723845	216	0.00029840642679
e23c591e-c622-11e3-bf01-24c6515278c0	717234	2	2.78849022774e-06
e26e35d3-d7f0-40e4-9904-39daa4c43865	1084487	333	0.000307057622636
e2774050-1257-4c29-b201-d79ce70fe17e	832507	37	4.44440707405e-05
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	1004826	700	0.000696638024892
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	956353	380	0.000397342822159
e2b5c926-491d-430d-8d9c-5c73d7752d1b	669732	6384	0.00953217107739
e2e6a409-b64d-463c-ac3b-e7987a3124f0	848461	834	0.000982956199519
e2fa7251-507e-4d76-95a3-a228adc3885a	762705	134	0.000175690470103
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	965103	2777	0.00287741308441
e34bcc5e-c622-11e3-bf01-24c6515278c0	757450	12	1.58426298766e-05
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	956172	5822	0.00608886267324
e3ef5cad-4d6e-4f04-babb-a908ee02644b	1101305	5575	0.00506217623637
e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db	876626	2132	0.00243205198112
e45f3391-2e74-4767-817a-280cebac7c57	1065240	2029	0.00190473508317
e463406d-f974-42bc-8546-f2f1709cc014	1220505	110	9.01266279122e-05
e4aaca83-3ae9-47f6-a975-c144767ad705	1115449	1544	0.00138419596055
e4c8c7f0-5bac-4d59-91c4-c98207150548	1254235	2605	0.00207696324851
e4fd1b3e-c622-11e3-bf01-24c6515278c0	1161947	358	0.000308103553777
e5193d7e-e8b7-4098-bf98-8b3a62781d13	688434	4273	0.00620684045239
e52ffa79-557a-4024-81f3-f3826c227ec5	1028917	3651	0.00354839117247
e541b5b9-546d-47bc-acd6-4006ce0eec1d	899447	130	0.000144533252098
e5593865-5f8e-4a4c-b36f-73fbe64d66da	942392	3255	0.00345397668911
e55f338f-97e2-4394-ae23-c92606069485	843031	1225	0.00145309009989
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	1192854	950	0.000796409283953
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a	945365	209	0.000221078631005
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	943169	2377	0.00252022702188
e6168db0-d12f-4218-8ab9-bd704201cb2b	821023	1380	0.00168082989149
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	631149	22	3.48570622785e-05
e64e9f76-c622-11e3-bf01-24c6515278c0	780079	434	0.000556353907745
e6617246-f527-4c90-9331-d47a9087ecd3	7181	262	0.0364851691965
e6772001-dffc-4fb4-86e9-6c395edd176d	1059819	4	3.77422937313e-06
e6801359-d1d7-4871-b2fb-180674a2e469	992464	3187	0.00321119960019
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	725107	1	1.37910680768e-06
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	722603	273	0.000377800811787
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	1212839	69	5.68913103883e-05
e6f7344b-951f-4f3f-b140-7bf53164c462	994507	3809	0.00383003840094
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	1141284	2334	0.00204506503202
e7335a24-e5fc-4558-9eba-511c5a802320	1061759	18	1.6952999692e-05
e75fbf08-c622-11e3-bf01-24c6515278c0	646082	45	6.96506016264e-05
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	1108253	421	0.000379877158014
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	732211	591	0.000807144388708
e7a0889c-dd8c-4230-9c63-384f1f6ee577	845822	2810	0.00332221200205
e7c90af0-4b03-453e-b44f-e07248415088	882605	1056	0.00119645821177
e7d74d34-3255-4c20-90fd-b105e6e229c8	955638	9926	0.010386778257
e7dc7492-3a84-49c7-8dea-8f508b53dc40	951317	1061	0.00111529595287
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	1061868	7843	0.00738604044947
e8392f20-c9e3-4649-b64f-5b266c393a76	705841	602	0.00085288329808
e84debc4-b47d-48ed-a0d0-2859f0ebf987	1063517	39	3.66707819433e-05
e84e0649-a2e8-4873-9cb6-1aa65601ae3a	904000	2756	0.00304867256637
e88397a6-c622-11e3-bf01-24c6515278c0	963521	250	0.000259465024634
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	761116	9123	0.0119863463651
e9032df3-8692-4146-a867-b9b64c9b310a	811660	12550	0.0154621393194
e91ab7da-79a6-4ea0-bc24-7aacb39f7614	1095832	69	6.29658560801e-05
e93b0979-65ef-4883-9b6e-39eb17966e66	1083657	252	0.000232545907054
e9445993-854d-44fc-a063-eacf70222fdf	577495	10748	0.0186114165491
e976cd1d-82b2-4b7a-9fa5-86817aedfef0	987505	4153	0.00420554832634
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	973318	487	0.000500350347985
e98e4e23-a139-4fff-b017-35f3f976eddd	875908	4	4.56668965234e-06
e99ccc0c-c622-11e3-bf01-24c6515278c0	964409	265	0.000274779683723
e9cb8877-8e83-46c0-93f0-ea20530c9400	819819	9037	0.0110231648693
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	1093429	2117	0.00193611107809
e9d98643-01ee-40c3-a617-e004559625cd	1007346	2765	0.00274483643157
ea121956-77f5-4da3-ab15-0b825469eafe	798385	430	0.000538587273057
ea1cac20-88c1-4257-9cdb-d2890eb2e123	860778	18934	0.021996380019
ea2055d1-7b8b-4aaf-9a70-8802f4deef9b	661387	185	0.000279715204563
ea351a5c-2982-4499-b631-c003deff7d33	954198	43	4.50640223518e-05
ea43434b-197e-48ac-ae2e-46bc7f3776de	737605	5962	0.00808291700843
ea4a5ca7-86f9-47c7-81be-0c2c669a999f	519994	10	1.92309911268e-05
ea6efcd1-11de-45f0-8bde-f1c06ad27e79	888904	3984	0.0044819238073
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d	610115	4	6.55614105537e-06
ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93	715823	8	1.11759471266e-05
eab71331-53d3-4cf5-96c9-5121a3962c27	792854	32	4.0360520348e-05
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3	1012081	1351	0.00133487339452
eae45fbe-9f7d-4f59-a0a9-1f0f0d69afc4	865986	65536	0.0756778977951
eb1531b0-8af1-4b2b-9192-644cb47101fc	1089591	16636	0.0152681143658
eb1792ee-6946-4e0d-bdd1-c924328dba5d	906119	32	3.53154497367e-05
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba	578817	3	5.18298529587e-06
eb588266-c622-11e3-bf01-24c6515278c0	735258	372	0.000505944852011
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	1119738	1757	0.00156911706131
eb9a8f12-6451-43cc-95b3-2e86cf704c96	981216	655	0.000667539053582
eba6d269-27f8-4e50-b59a-5d639bdd5cff	675927	71	0.000105040928976
ebc1a26b-9582-4756-acd5-b02d1152319d	874118	82	9.38088450301e-05
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	742168	149	0.000200763169525
ebe80d6c-7513-4f5e-9919-669b6d1fa68c	994404	25	2.51406872861e-05
ec16d1f5-f8a9-4c19-8cce-92f6ea9eb3f7	1090039	34	3.11915445227e-05
ec23a354-e339-4466-9a1b-8e886ef627e6	926128	236	0.000254824387126
ec31e921-0782-4f77-ac23-4190af1e61ee	1015851	11467	0.0112880727587
ec399861-7a56-4ffd-8619-700b6e3a4367	1171238	549	0.000468734791733
ec43c4b5-fb72-4a4a-af03-10c2d05ff159	732106	184111	0.251481342866
ec474dfa-527c-44f3-9224-bf1c858cabfc	970346	113	0.000116453306346
ec4d4cbc-d5d1-418d-a292-cad9576624fd	778759	105	0.000134829902447
ec5e2990-c622-11e3-bf01-24c6515278c0	702177	408	0.000581050077117
ec646623-6d33-4fbd-888e-89f55d82eb11	909159	300	0.000329975284851
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	1103265	12381	0.0112221451782
ece0f3a4-a204-4c52-bb1f-88d44a875b2e	1157811	332	0.000286748009822
ecf4e05a-0912-4b93-ad66-323002f0c845	481107	890	0.00184990033402
ecfe388a-99f5-44b9-9226-a6ae6d892538	1193648	2247	0.00188246451215
ed1f5a41-921f-469a-bc04-306a5435e067	474264	31	6.53644383719e-05
ed32c725-08ae-48eb-8fa2-719b9aeb7550	891930	440	0.000493312255446
ed46bb2e-97e3-4914-a086-de80e00d6ee8	750304	53	7.06380347166e-05
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57	1073398	553	0.000515186352127
ed52e836-c622-11e3-bf01-24c6515278c0	765091	3	3.92110219569e-06
ed7be9ae-e603-4731-8d91-a8285abaee33	994275	1403	0.00141107842398
eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9	685792	83	0.000121027950166
edac1323-2497-45e6-9148-e9c955292ba2	1092858	98	8.96731322825e-05
edc070db-b768-478f-ae75-4c4012bdc3fe	633596	1863	0.00294035947197
edc8839f-fa6b-41e0-ad49-f688073730bd	1192767	266	0.000223010864653
eddfbfb9-3ae8-449b-b870-46062a2571c1	630784	777	0.00123180042614
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	944356	4	4.23569077763e-06
ee368301-b2f7-428f-9330-67c054c1a09d	1030390	88	8.54045555566e-05
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	1026185	212	0.000206590429601
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	474199	966	0.0020371194372
ee7b8074-c622-11e3-bf01-24c6515278c0	636030	27	4.24508277911e-05
ee8ba991-8c96-476e-b096-49f3aaaffc2f	907726	1331	0.00146630150508
ee963667-56b1-49bd-8896-e07b536d3014	824142	1292	0.00156769100471
eeddf701-93f9-4f10-85cb-9dce1760bae8	1186966	25446	0.0214378507893
eef9dce1-6ba6-432b-bbe2-53c7dbe64fe7	749493	8	1.0673882211e-05
ef002c3d-358f-4fc0-98f3-2f8b89de4374	1113269	19649	0.0176498222801
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	1150246	96	8.34604075998e-05
ef3b454c-b2cf-4f68-a2ab-733620b6714e	639391	5	7.81994116276e-06
ef673d3d-2031-4036-ba25-4bc7ef04075b	835999	84	0.000100478589089
ef6c8783-fdf1-4014-9fbc-faa0dd7ea463	704117	972	0.00138045239641
ef76231d-5a21-4bbd-9847-c01be6fe8916	696893	381	0.00054671233604
ef78f09c-c622-11e3-bf01-24c6515278c0	789818	56	7.09024104287e-05
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	1178965	998	0.000846505197355
efbec43c-0c16-4006-abe8-c3ec2ec42c05	1048869	1120	0.00106781685797
efc39172-083c-4297-b922-3f58df781332	1118233	296	0.000264703331059
efe4d5dd-fffb-41df-ab86-be06cc16646f	860967	5404	0.00627666333321
efec3225-de07-4559-9a90-95223495cc61	955924	5271	0.00551403668074
effb868c-f905-41a0-ace1-b5e508732534	1248034	375	0.000300472583279
f02212df-2f5a-4093-bfaf-4a8403d26629	1098409	495	0.000450651806385
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	852170	3378	0.00396399779387
f047cb85-8f88-45d5-83c3-0416c9f3fff7	927345	44	4.74472822952e-05
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	837168	319	0.000381046576076
f064f762-c622-11e3-bf01-24c6515278c0	809317	9	1.11204880164e-05
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	742462	230	0.000309780163833
f0768c67-f38c-40a8-8f27-81a927fb5dca	1077624	98	9.09408105239e-05
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	939206	1588	0.00169078987996
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	956303	1232	0.00128829460955
f0b46dcd-ce45-4405-8744-8f8b35606b75	911653	21	2.30350802334e-05
f0e0d978-3e32-4444-a07a-26049b2594e6	1202337	2646	0.00220071410927
f0f2030e-17fd-4dd9-9104-899e59d72ed8	1176132	427	0.000363054487081
f12d987e-b2ca-40da-97e3-1cc324e7cb23	561048	31	5.52537394305e-05
f1504811-8363-41e6-b43c-62452b1262d3	914561	6122	0.00669392200192
f1534b2a-5350-442c-bb9d-8c7142668d31	1275450	622	0.000487671018072
f15989a1-e820-4879-a535-438277acad49	841666	268	0.000318416093795
f181848a-c622-11e3-bf01-24c6515278c0	688750	538	0.00078112522686
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	1028705	2386	0.00231942101963
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	1002373	352	0.000351166681465
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	1061879	20	1.88345376451e-05
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	669706	73	0.000109003055072
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	1208767	140	0.000115820501387
f221c897-6ad0-0df9-e040-11ac0c4813ef	833940	962	0.00115356020817
f221cbb5-eefa-187f-e040-11ac0c481708	1067809	1589	0.0014880938445
f24688a9-7952-49d8-ba80-2bbad472379c	796568	534	0.000670375912665
f266899a-1dab-4226-a965-bc1327c64080	473728	2	4.22183193731e-06
f269134a-e3d5-4020-bcf5-01fb42f914b2	1157405	8829	0.00762827186681
f26b1f44-12de-43ba-85bb-bc61741a5a88	1157864	2303	0.00198900734456
f283ed80-8302-4f26-99ed-ea20d101289d	996919	2876	0.00288488834098
f2b2111c-c622-11e3-bf01-24c6515278c0	770904	337	0.000437149113249
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	863048	25	2.89671026409e-05
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	1217044	11	9.03829278153e-06
f2e639cc-c30c-459f-8afc-7ace7d0209c5	1150610	1856	0.00161305742172
f339a163-c9dd-437f-9841-46b89e06df4e	892707	112	0.000125461097538
f35f7712-d5c6-47f6-98ed-704edbbc1e19	803318	141	0.000175522022412
f3720205-dc76-4101-8a56-72043fc896b5	1055388	8	7.58015061759e-06
